Video Id, Channel Id, Title, Tags, Description, Privacy, Date Published, Category Id, Category Name, Thumbnail Url, Watch Url, FileName, Date Backed Up, View Count, Comment Count, Like Count, Dislike Count, Length (seconds)
g6cjhUhrhY8,UCtoNXlIegvxkvf5Ji8S57Ag,The ONLY Data Analytics Portfolio Project You Need - Walkthrough,"data analytics project walkthrough,data analyst project walkthrough,data analysis project walkthrough,data analyst project,data analytics project,data science project,tableau,tableau project,data visualization project,data analyst job ready,data analyst portfolio,data analytics portfolio,data science portfolio,data analyst guide,data analyst resume,data analytics cv,data analyst projects,data analyst projects for beginners,data analyst project explanation","If you are at the start of your journey in data analytics and want to land a job soon, you definitely need to have some cool data projects within your portfolio.

?ü§å SO WHAT
In this video, we are going to recreate from scratch a dashboard using Tableau that is looking at how the Covid Vaccination program is performing worldwide. This data project helped me to land multiple data analyst jobs and hopefully will do the same for you! 

?üîó RESOURCES
- Access the following link to download the dataset and the final tableau project 
https://drive.google.com/drive/folders/1JFJ8_mzXTr_xPbS-4qWqpJsOQCnazrxC?usp=sharing
- The data source was taken from here https://ourworldindata.org/covid-vaccinations

‚úåÔ?è CHECK OUT PART 2
Here is the part 2 video covering the aspects that you asked me about in the comments, mainly on how to format the dashboard and bring all different elements together.
https://youtu.be/CnzbSERa7NM

?üë®‚Äç?üíª LET ME BE YOUR MENTOR
https://topmate.io/loresowhat

?üîO THE ABSOLUTE BEST DATA ANALYTICS COURSES ?üîO
Google Data Analytics Professional Certificate http://imp.i384100.net/1
IBM Data Analyst Professional Certificate http://imp.i384100.net/2
IBM Data Science Professional Certificate http://imp.i384100.net/3
Work Smarter with Microsoft Excel http://imp.i384100.net/4
Learn SQL Basics for Data Science Specialization http://imp.i384100.net/5
Python for Everybody Specialization http://imp.i384100.net/6
Data Visualization with Tableau Specialization http://imp.i384100.net/7
Getting Started with Power BI Desktop http://imp.i384100.net/8
Advanced Google Data Analytics Professional Certificate http://imp.i384100.net/9
Google Business Intelligence Professional Certificate http://imp.i384100.net/10

?üì? SOCIAL
Instagram and TikTok - @Loresowhat

?üì© GET IN TOUCH
loresowhat@gmail.com

?üîé CONTENT
0:00 Intro
1:27 Connect to our data
2:07 Design all the Worksheets
14:34 Create the final dashboard

#tableau #dashboard #dataportfolio",Public,01-12-2022,22,People & Blogs,https://i.ytimg.com/vi/g6cjhUhrhY8/maxresdefault.jpg,https://www.youtube.com/watch?v=g6cjhUhrhY8,20221127-112710-135.mp4,21-07-2023,254921,359,11222,78,1110
ymfNJhbOuNQ,UCtoNXlIegvxkvf5Ji8S57Ag,Simple Roadmap to master SQL #Shorts,"master sql roadmap,sql,sql learning roadmap,sql learn,sql tutorial,sql for beginners,sql data analysis,sql tutorial for beginners,sql course,sql data science,sql certification,sql practice,sql data,sql analytics,sql guide,sql start,sql coding,sql all you need,data analyst roadmap,data analytics career,data analytics,data analysis,data analyst,sql database tutorial for beginners,sql joins,sql select statement tutorial",Check out this simple roadmap that I followed to master SQL...,Public,28-11-2022,22,People & Blogs,https://i.ytimg.com/vi/ymfNJhbOuNQ/maxresdefault.jpg,https://www.youtube.com/watch?v=ymfNJhbOuNQ,9 steps (UPDATED).mov,21-07-2023,690,8,62,1,34
QQhTMajYFQo,UCtoNXlIegvxkvf5Ji8S57Ag,Is the Data Analyst career for you? Pt.2 #shorts,"data analyst,data analytics,data analyst job,data analyst career path,data analytics career,data analytics for beginners,what is data analytics,data analyst jobs no experience,data analyst with no experience,how to become data analyst,data analyst interview questions and answers,data analyst beginner,data analyst career,data analyst skills,data analysis,data analyst day in the life,data analyst roadmap,how to learn data analytics,data analytics job",These are the questions you should ask yourself to see if the Data Analyst career is right for you...,Public,25-11-2022,22,People & Blogs,https://i.ytimg.com/vi/QQhTMajYFQo/maxresdefault.jpg,https://www.youtube.com/watch?v=QQhTMajYFQo,is DA right for you p2.mov,21-07-2023,342,0,13,1,39
fZXxeb9_mys,UCtoNXlIegvxkvf5Ji8S57Ag,QUICK Tableau Tips I Wish I Knew,"tableau time saving tips,tableau tutorial,tableau training for beginners,tableau for beginners,tableau dashboard,tableau tutorial for beginners,tableau visualisation,tableau tips,tableau hacks,tableau secrets,data analysis,data visualization design,data visualization analyst,data visualization,tableau desktop,data science,data analytics,data tips,data analytics tips,data science tips,data analyst,data scientist,data analysis tutorial for beginners","I have used Tableau for around 2 years now for data visualisation and I had to find ways to save time when working under tight deadlines...

?ü§å SO WHAT
These are my best Tableau tips to make our life easier and faster when building dashboards!

?üë®‚Äç?üíª LET ME BE YOUR MENTOR
https://topmate.io/loresowhat

?üì? SOCIAL
Instagram and TikTok - @Loresowhat

?üì© Get in touch: 
loresowhat@gmail.com

?üîé CONTENT
0:00 Intro
1:14 Extract files from your twbx workbook
2:10 Connect to a data source that is on another workbook
3:03 Copy-paste data from excel
4:04 Copy-paste worksheets from one workbook to another
4:55 Remove a filter from multiple worksheets in a few clicks
6:02 Copy-paste worksheets formatting
6:40 Add visualisations to the tooltip
7:56 Use these shortcuts
9:31 Hide all unused fields
10:11 Overwrite an existing workbook when publishing

#tableau #tableaututorial",Public,23-11-2022,22,People & Blogs,https://i.ytimg.com/vi/fZXxeb9_mys/maxresdefault.jpg,https://www.youtube.com/watch?v=fZXxeb9_mys,20221121-124306-993.mp4,21-07-2023,600,11,43,0,699
8A0scvHU2mA,UCtoNXlIegvxkvf5Ji8S57Ag,Is the Data Analyst career for you? #shorts,"data analyst,data analytics,data analyst job,data analyst career path,data analytics career,data analytics for beginners,what is data analytics,data analyst jobs no experience,data analyst with no experience,how to become data analyst,data analyst interview questions and answers,data analyst beginner,data analyst career,data analyst skills,data analysis,data analyst day in the life,data analyst roadmap,how to learn data analytics,data analytics job",These are the questions you should ask yourself to see if the Data Analyst career is right for you...,Public,21-11-2022,22,People & Blogs,https://i.ytimg.com/vi/8A0scvHU2mA/maxresdefault.jpg,https://www.youtube.com/watch?v=8A0scvHU2mA,Is the Data Analyst career for you_.mov,21-07-2023,411,0,17,0,31
Vvg0oHW4-Qo,UCtoNXlIegvxkvf5Ji8S57Ag,Tableau vs Power BI - which one is better #shorts,"tableau vs power bi,power bi vs tableau,power bi,power bi vs tableau comparison,tableau vs power bi comparison,power bi versus tableau,data visualization,tableau vs power bi pros and cons,tableau vs power bi market share,tableau vs power bi visualization,tableau vs power bi 2022,power bi vs tableau pros and cons,power bi vs tableau 2022,power bi vs tableau which is easy to learn",Let's see which tool is better between Tableau and Power BI...,Public,20-11-2022,22,People & Blogs,https://i.ytimg.com/vi/Vvg0oHW4-Qo/maxresdefault.jpg,https://www.youtube.com/watch?v=Vvg0oHW4-Qo,Tableau vs Power BI.mov,21-07-2023,23101,30,829,29,41
1WN3-4YIINI,UCtoNXlIegvxkvf5Ji8S57Ag,I Became a Data Analyst with ZERO Experience,"i became a data analyst with zero experience,how i became a data analyst,how to become a data analyst with no experience,how i become a data analyst,data analyst no experience,data analyst with no experience,working in data with no experience,data analyst experience,become data analyst,become data analyst in 3 months,become a data analyst 2022,data analyst job,data analyst,data analytics,how to become a data analyst,data analyst career,become a data analyst","Even with no prior experience, there are ways to make your life easier while on your way to become a  Data Analyst.

?ü§å SO WHAT
In this video, I will tell you how I became a data analyst with ZERO experience and, more importantly, how you can do it too!!

?üë®‚Äç?üíª LET ME BE YOUR MENTOR
https://topmate.io/loresowhat

?üîO THE ABSOLUTE BEST DATA ANALYTICS COURSES FOR BEGINNERS ?üîO
Google Data Analytics Professional Certificate http://imp.i384100.net/1
IBM Data Analyst Professional Certificate http://imp.i384100.net/2
IBM Data Science Professional Certificate http://imp.i384100.net/3
Work Smarter with Microsoft Excel http://imp.i384100.net/4
Learn SQL Basics for Data Science Specialization http://imp.i384100.net/5
Python for Everybody Specialization http://imp.i384100.net/6
Data Visualization with Tableau Specialization http://imp.i384100.net/7
Getting Started with Power BI Desktop http://imp.i384100.net/8
Advanced Google Data Analytics Professional Certificate http://imp.i384100.net/9
Google Business Intelligence Professional Certificate http://imp.i384100.net/10

?üì? SOCIAL
Instagram and TikTok - @Loresowhat

?üì© GET IN TOUCH
loresowhat@gmail.com

?üîé CONTENT
0:00 Intro
3:06 Begin with the End in Mind
4:00 People are Visual and Hands-on Learners
4:44 Determine what Your Customer needs and Work Backwards
5:33 Kill Two Birds with One Stone
6:35 Sell the Result not the Course

?üé? SOUND
Music from Uppbeat (free for Creators!):
https://uppbeat.io/t/cruen/when-things-are-flawless
License code: KTYEMW2NAJRVJGJM

#dataanalysis #careeradvice",Public,16-11-2022,22,People & Blogs,https://i.ytimg.com/vi/1WN3-4YIINI/maxresdefault.jpg,https://www.youtube.com/watch?v=1WN3-4YIINI,20221115-123916-594.MP4,21-07-2023,9284,50,608,6,551
8TVIDcQVTqI,UCtoNXlIegvxkvf5Ji8S57Ag,4 simple tips to visualise your data #shorts,"data visualization,data visualization examples,data visualization storytelling,data visualizations,data visualization analyst,data visualisation tips,data visualization tips,data visualization best practices,data visualization 101,data viz,data viz top",These are my 4 tips to visualise your data that I learned on the the way...,Public,13-11-2022,22,People & Blogs,https://i.ytimg.com/vi/8TVIDcQVTqI/maxresdefault.jpg,https://www.youtube.com/watch?v=8TVIDcQVTqI,4 simple tips to visualise your data.mov,21-07-2023,499,0,29,0,35
vtCPzKTeORo,UCtoNXlIegvxkvf5Ji8S57Ag,You MUST Start Sharing What You Do,"START SHARING WHAT YOU DO,share your work,austin kleon,share your work review,share your work book review","I recently read one book that made me start sharing what I do. And the beauty of it is that you can read it in 45 minutes! 

?ü§å SO WHAT
Share Your Work explains why and how you MUST start sharing whatever it is that you do!

?üîó GET THE BOOK
https://amzn.to/3WH912f

?üëâ CHECK OUT WHERE I FOUND OUT ABOUT THIS BOOK - Thanks @aliabdaal 
https://www.youtube.com/watch?v=hv1gOEY3cs4

?üë®‚Äç?üíª SCHEDULE A 45-MIN CAREER MENTORING WITH ME
https://calendly.com/loresowhat/45min

?üîé CONTENT
0:00 Intro
2:08 You don't have to be a Genius
3:37 Think Process, Not Product
4:50 Share Something Small Everyday
5:41 Open up your Cabinet of Curiosities
6:37 Tell Good Stories
7:51 Teach What You Know
8:35 Don't Turn Into Human Spam
9:12 Learn to Take a Punch
10:09 Sell Out
11:05 Stick Around",Public,09-11-2022,22,People & Blogs,https://i.ytimg.com/vi/vtCPzKTeORo/maxresdefault.jpg,https://www.youtube.com/watch?v=vtCPzKTeORo,20221106-161656-119.mp4,21-07-2023,498,12,23,0,758
csoroJTfI6k,UCtoNXlIegvxkvf5Ji8S57Ag,Data Analyst Portfolio Tips #shorts,data analyst portfolio tips,My best tips for your data analyst portfolio to get hired...,Public,06-11-2022,22,People & Blogs,https://i.ytimg.com/vi/csoroJTfI6k/maxresdefault.jpg,https://www.youtube.com/watch?v=csoroJTfI6k,Data analyst portfolio best practices.mov,21-07-2023,301,0,15,0,32
Yrv41-bgEq0,UCtoNXlIegvxkvf5Ji8S57Ag,Difference Data Analyst vs Data Scientist EXPLAINED,"difference data analyst vs data scientist explained,difference data analyst vs data scientis explained,difference data analyst and data scientist,whats the difference between data analyst and data scientist,difference data analyst adn data scientist,difference data analyst and data scientis,data analyst,data scientist vs data analyst,data scientist job,data analyst job,data analyst data,data analyst data scientist,data analyst vs data scientist",The key difference between a data analyst vs a data scientist explained in a few seconds!,Public,04-11-2022,22,People & Blogs,https://i.ytimg.com/vi/Yrv41-bgEq0/maxresdefault.jpg,https://www.youtube.com/watch?v=Yrv41-bgEq0,data analyst vs data scientist.mov,21-07-2023,182,1,6,0,24
f1hqusU2zbY,UCtoNXlIegvxkvf5Ji8S57Ag,What does a data analyst do? #shorts,"data analyst,data analytics,data analyst job,data analyst career,what do data analysts do,data analysis,data analyst daily work,data analyst job description,data analyst work example,data analyst beginner,become a data analyst,life of a data analyst,data analyst career growth,data analyst job example,data analyst job review,data science,data analyst skills,day in the life of a data analyst,how to become a data analyst,data analyst day in the life",What does a data analyst do? Let me tell you briefly...,Public,03-11-2022,22,People & Blogs,https://i.ytimg.com/vi/f1hqusU2zbY/maxresdefault.jpg,https://www.youtube.com/watch?v=f1hqusU2zbY,what does a data analyst do.mov,21-07-2023,304,0,8,1,33
7YMBgPgy_sY,UCtoNXlIegvxkvf5Ji8S57Ag,Understanding ALL Data Roles,"understanding data roles,data roles,data roles explained,data office,data science roles,data science jobs,roles in data science teams,data roles and responsibilities,data scientist roles and responsibilities,data analyst,data engineer,data science,data analytics,data scientist,data engineer roles and responsibilities,data science career,chief data officer roles and responsibilities,data governance roles explained,data analyst roles and responsibilities","At the start of my career, I clearly did not have a full understanding of all the data roles available out there.

?ü§å SO WHAT
In this video, I will give you an overview of key data areas and roles available in today's organisations.

?üë®‚Äç?üíª SCHEDULE A FREE 30-MIN CAREER MENTORING WITH ME
https://calendly.com/loresowhat/30min

?üì? FOLLOW ME ON INSTAGRAM FOR MORE CONTENT
https://www.instagram.com/loresowhat/

?üîé CONTENT
0:00 Intro
2:03 Chief Data Officer
2:53 Data Protection
4:30 Data Governance
5:56 Master Data Management
7:33 Data Infrastructure
8:23 Data Management
9:39 Data Science and Analytics

#datascience #dataroles #datacareer",Public,02-11-2022,22,People & Blogs,https://i.ytimg.com/vi/7YMBgPgy_sY/maxresdefault.jpg,https://www.youtube.com/watch?v=7YMBgPgy_sY,20221101-225643-551.mp4,21-07-2023,573,24,35,0,708
2Q1RMIXw8TM,UCtoNXlIegvxkvf5Ji8S57Ag,The Data Scientist Role EXPLAINED,"data scientist job explained,data scientist job,data science job explained,data scientist job description,data science,data scientist,data science role,data scientist role,data scientist untold,data scientist truth,data scientist reality,data science untold,data science truth,data science job,data scientist responsibilities,what is data science,data science tutorial for beginners,what is data science and machine learning,what is data science and analytics","The Data Scientist role has been defined as the sexiest job of the 21st century.

?ü§å SO WHAT
In this video, I will explain what a Data Scientist actually does at work. 

?üë®‚Äç?üíª LET ME BE YOUR MENTOR
https://topmate.io/loresowhat

?üì? SOCIAL
Instagram and TikTok - @Loresowhat

?üì© Get in touch: 
loresowhat@gmail.com

?üîé CONTENT
0:00 Intro
1:50 A Generic Definition of Data Scientist
2:59 Why There is So Much Confusion around the Data Scientist role?
4:50 The Data Science Hierarchy of Needs
10:01 What it REALLY means to be a Data Scientist

#datascience #dataanalytics",Public,26-10-2022,22,People & Blogs,https://i.ytimg.com/vi/2Q1RMIXw8TM/maxresdefault.jpg,https://www.youtube.com/watch?v=2Q1RMIXw8TM,20221026-110406-586.MP4,21-07-2023,495,26,35,0,778
NWSDYmJ9ZEY,UCtoNXlIegvxkvf5Ji8S57Ag,THIS is Why I QUIT My Job,"why i quit my consulting job,why i quitted my consulting job,quit consulting,quit job,quit your job,big 4,quit big 4,quit job london,should you quit your job,quit consulting london,consulting big 4 london,quit dream job,i quit,why you should quit,quitting is the right decision,i quit my job,quit consulting job,signs you should quit your job immediately,consulting big 4,quit management consulting,working as a consultant at deloitte,leave big 4","I recently made the tough decision to quit my consulting job and I wanted to share exactly why I left.

?ü§å SO WHAT
In this video, I share the questions that I asked myself to make sure this was the right decision. Use the link below to access the template that I used to understand if you should stay where you are or not.

?üë®‚Äç?üíª LET ME BE YOUR MENTOR
https://topmate.io/loresowhat

?üîó LINK TO NOTION TEMPLATE 
https://www.notion.so/Should-I-Stay-or-Should-I-Go-87224e0c86984d17ba26b8234ab7f72e

?üîé CONTENT
0:00 Intro
1:07 Is Quitting a Reversible Decision?
2:37 Are You In Control Over Your Career?
4:14 How Do You React When People Ask About Your Job?
4:57 Do You Enjoy What You Do?
5:46 Do You Feel Valued?
6:53 Do You Want Your Boss' Job?
8:12 What is Your CV Telling You?
9:52 How About Money?

#careeradvice #consulting",Public,19-10-2022,22,People & Blogs,https://i.ytimg.com/vi/NWSDYmJ9ZEY/maxresdefault.jpg,https://www.youtube.com/watch?v=NWSDYmJ9ZEY,20221019-120046-566.mp4,21-07-2023,805,28,37,0,720
92I-mZOC3os,UCtoNXlIegvxkvf5Ji8S57Ag,This is Why YOU Should Move to Bali,"why move to bali,why you should move to bali,bali life,bali lifestyle,canggu,living in bali,work from bali,digital nomad in bali,remote working in bali,bali cost of life,bali tips,bali smart working,work from canggu,bali surroundings,bali healthy,bali routine,bali expenses,living in bali 2022,bali indonesia,bali 2022 vlog,canggu bali,living in bali cost,living in bali for a month,living in bali indonesia,canggu bali digital nomad","Let me try to convince you why you should move to Bali right now... I recently had the chance to live on this little island and I know why this location is getting so much attention in the past months.

?ü§å SO WHAT
In this video, I share some of the main reasons why you might consider moving to the most visited of the 17,000 islands in Indonesia...

?üîé CONTENT
0:00 Intro
0:58 The Pace of Life
2:29 Real Value for Money
5:06 The People
6:22 Healthy Lifestyle Never Got Easier
7:15 Bali Surroundings

?üëã SAY HI
I'd love to hear from you :) if you want to get in touch you can find me here:
https://bio.site/LoreSoWhat

?ü§ì READ IT
If you prefer to have the content of this video in a readable format, make sure to check out my articles on Medium: https://medium.com/@loresowhat/

?üé? MUSIC 
https://uppbeat.io/t/mountaineer/campfire
License code: PIK3A9VYVU39XDSV",Public,12-10-2022,22,People & Blogs,https://i.ytimg.com/vi/92I-mZOC3os/maxresdefault.jpg,https://www.youtube.com/watch?v=92I-mZOC3os,20221010-155148-496.MP4,21-07-2023,510,39,32,0,517
Q9Qlf8avF2U,UCtoNXlIegvxkvf5Ji8S57Ag,5 Things I Wish I Knew About Bali,"bali i wish i knew,digital nomad,bali life,bali,work from bali,remote working,work from beach,bali tips,canggu,smart working,bali digital nomad,bali travel,canggu tips,bali remote working,digital nomad lifestyle,i wish i knew about bali,bali untold,bali productivity,bali smart working,digital nomad 2022,bali lifestyle,bali lifestyle video,digital nomad bali,digital nomad life,bali trip,canggu bali,canggu bali 2022,bali travel 2022","I was lucky enough to have the chance to work from Bali and in this video, I share some of the key aspects that I wish I knew before moving to one of the most amazing places on earth.

?ü§å SO WHAT

Here are some questions for you:

1. Do you enjoy having flexible working hours meaning that, for example, there will be days when you need to work in the morning and other days when you need to work in the evening?

2. Can you work with more extreme weather conditions (e.g. high humidity and temperatures)

3. Can you easily concentrate even when you don‚Äôt have your private space and you are often surrounded by people?

4. Can you comfortably handle inconveniences during the day given by external factors (like wifi connection issues or not perfect hygiene conditions?)

5. Do you have enough motivation and self-control to put work first even when there are plenty of fun activities and distractions around you?

6. Are you happy to leave family and friends for some time and create a new circle of connections from scratch?

if your answer is YES to most of these questions, then the digital nomad life might be for you and maybe something you should try one day‚Ä¶

?üîé CONTENT
0:00 Intro
1:09 What is a Digital Nomad?
2:39 A Completely Different Routine
4:00 How Weather Impacts Productivity
4:35 Forget About the Office
5:56 Being a Digital Nomad is Not Always Fun
6:53 The Digital Nomad Community
8:10 New Place Means New People

?üëã SAY HI
I'd love to hear from you :) if you want to get in touch you can find me here:
https://bio.site/LoreSoWhat

?ü§ì READ IT
If you prefer to have the content of this video in a readable format, make sure to check out my article on Medium: https://medium.com/@loresowhat/let-me-tell-you-this-about-bali-43caa535d7de

?üé? MUSIC 
https://uppbeat.io/t/sega-williams/forever
License code: SAIBACKCQYVHLNFM",Public,05-10-2022,22,People & Blogs,https://i.ytimg.com/vi/Q9Qlf8avF2U/maxresdefault.jpg,https://www.youtube.com/watch?v=Q9Qlf8avF2U,Video 1 Final.mp4,21-07-2023,538,53,33,0,593
